ID,Time step,Position,Number of neighbors,Moved,Transacted,Poor,Rich,Amount of income gained/lost,Amount of tax paid,Amount of tax received,Amount of charity given,Amount of charity received
17,2,"0,10",1,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
18,2,"13,12",2,False,True,False,False,1.0,0.48099214062535844,0.33068344424122476,0,0.0
19,2,"7,1",1,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
20,2,"10,5",2,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
21,2,"6,15",2,False,True,False,False,1.0,0.9806448680146225,0.33068344424122476,0,0.0
24,2,"5,2",3,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
25,2,"3,13",1,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
26,2,"16,18",3,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
27,2,"10,16",4,False,True,False,False,0.0,0.4762401757816981,0.33068344424122476,0,0.0
28,2,"13,0",1,False,True,False,False,1.0,0.48793597821187795,0.33068344424122476,0,0.0
29,2,"13,17",3,False,True,False,False,-1.0,0.9757665621749914,0.33068344424122476,0,0.0
30,2,"10,14",3,False,True,False,False,3.0,0.9761133939101373,0.33068344424122476,0,0.0
31,2,"18,16",3,False,True,False,False,4.0,1.4808382684186099,0.33068344424122476,0,0.0
32,2,"14,8",1,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
33,2,"1,13",3,False,True,False,False,-1.0,0.0,0.33068344424122476,0,0.0
34,2,"10,15",5,False,True,False,False,-3.0,0.0,0.33068344424122476,0,0.0
35,2,"1,1",1,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
36,2,"13,19",2,False,True,False,False,-1.0,0.0,0.33068344424122476,0,0.0
37,2,"7,17",3,False,True,False,False,0.0,0.9689855265208662,0.33068344424122476,0,0.0
38,2,"10,9",3,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
39,2,"18,11",2,False,True,False,False,1.0,0.48099214062535844,0.33068344424122476,0,0.0
40,2,"14,18",3,False,True,False,False,1.0,0.48099214062535844,0.33068344424122476,0,0.0
41,2,"11,10",3,False,True,False,False,1.0,0.48793597821187795,0.33068344424122476,0,0.0
42,2,"11,16",4,False,True,False,False,-3.0,0.0,0.33068344424122476,0,0.0
